doc_id,surface,tag,start_pos,end_pos,left_context,right_context
p3344_1,Giulio Cesare,PER,552,564,"[3344,1] ﻿ 3344 Scrissero, vissero, dissero, videro, diedero, tennero e simili innumerabili, quasi da scripsĕrunt, vixĕrunt, dixĕrunt, vidĕrunt, dedĕrunt, tenuĕrunt. Così veramente dissero molti poeti, massime i più antichi, e che tal pronunzia fosse {o restasse} propria del volgo romano, il quale conservasse anche in questo l'antichità e {+la trasmettesse fino a noi,} si può raccogliere da certi versi popolari portati da Svetonio in Jul. Caes. cap. 80 §. 3. (dove si veggano le note del Pitisco ec.), {che correvano in Roma} sugli ultimi tempi di ","e. Dico popolari, {#1. lo dice Svetonio nello stesso cit. luogo: vulgo canebantur.} e in fatti si paragonino con quelli riportati dal medesimo Svetonio ib. cap. 49. §. 7., ch'erano cantati dalla soldatesca di Cesare. (3. Sett. 1823.)."
p3344_1,Roma,LOC,524,527,"[3344,1] ﻿ 3344 Scrissero, vissero, dissero, videro, diedero, tennero e simili innumerabili, quasi da scripsĕrunt, vixĕrunt, dixĕrunt, vidĕrunt, dedĕrunt, tenuĕrunt. Così veramente dissero molti poeti, massime i più antichi, e che tal pronunzia fosse {o restasse} propria del volgo romano, il quale conservasse anche in questo l'antichità e {+la trasmettesse fino a noi,} si può raccogliere da certi versi popolari portati da Svetonio in Jul. Caes. cap. 80 §. 3. (dove si veggano le note del Pitisco ec.), {che correvano in ","a} sugli ultimi tempi di Giulio Cesare. Dico popolari, {#1. lo dice Svetonio nello stesso cit. luogo: vulgo canebantur.} e in fatti si paragonino con quelli riportati dal medesimo Svetonio ib. cap. 49. §. 7., ch'erano cantati dalla soldatesca di Cesare. (3. Sett. 1823.)."
p3344_1,Cesare,PER,559,564,"[3344,1] ﻿ 3344 Scrissero, vissero, dissero, videro, diedero, tennero e simili innumerabili, quasi da scripsĕrunt, vixĕrunt, dixĕrunt, vidĕrunt, dedĕrunt, tenuĕrunt. Così veramente dissero molti poeti, massime i più antichi, e che tal pronunzia fosse {o restasse} propria del volgo romano, il quale conservasse anche in questo l'antichità e {+la trasmettesse fino a noi,} si può raccogliere da certi versi popolari portati da Svetonio in Jul. Caes. cap. 80 §. 3. (dove si veggano le note del Pitisco ec.), {che correvano in Roma} sugli ultimi tempi di Giulio ","e. Dico popolari, {#1. lo dice Svetonio nello stesso cit. luogo: vulgo canebantur.} e in fatti si paragonino con quelli riportati dal medesimo Svetonio ib. cap. 49. §. 7., ch'erano cantati dalla soldatesca di Cesare. (3. Sett. 1823.)."
p3344_1,Cesare,PER,773,778,"[3344,1] ﻿ 3344 Scrissero, vissero, dissero, videro, diedero, tennero e simili innumerabili, quasi da scripsĕrunt, vixĕrunt, dixĕrunt, vidĕrunt, dedĕrunt, tenuĕrunt. Così veramente dissero molti poeti, massime i più antichi, e che tal pronunzia fosse {o restasse} propria del volgo romano, il quale conservasse anche in questo l'antichità e {+la trasmettesse fino a noi,} si può raccogliere da certi versi popolari portati da Svetonio in Jul. Caes. cap. 80 §. 3. (dove si veggano le note del Pitisco ec.), {che correvano in Roma} sugli ultimi tempi di Giulio Cesare. Dico popolari, {#1. lo dice Svetonio nello stesso cit. luogo: vulgo canebantur.} e in fatti si paragonino con quelli riportati dal medesimo Svetonio ib. cap. 49. §. 7., ch'erano cantati dalla soldatesca di ",e. (3. Sett. 1823.).
p489_1,Floro I.,PER,14,21,"[489,1] ﻿ 489 ",". 8. Haec est prima aetas populi Romani et quasi infantia, quam habuit sub regibus septem, quadam fatorum industria. Tam variis ingenio, ut Reipublicae ratio et utilitas postulabat. * Quel quadam fatorum industria a che ha relazione? All'avere avuto il popolo Romano una prima età ovvero un'infanzia? Cosa veramente straordinaria e bisognosa di molto ingegno dei destini. Leggi continuamente, quadam fatorum industria tam variis ingenio ec. perchè le dette parole non si possono riportare se non a queste che seguono; e queste dipendono intieramente da quelle. V. però le ultime edizioni di Floro. (11. Gen. 1821.)."
p489_1,Floro,PER,14,18,"[489,1] ﻿ 489 ","o I. 8. Haec est prima aetas populi Romani et quasi infantia, quam habuit sub regibus septem, quadam fatorum industria. Tam variis ingenio, ut Reipublicae ratio et utilitas postulabat. * Quel quadam fatorum industria a che ha relazione? All'avere avuto il popolo Romano una prima età ovvero un'infanzia? Cosa veramente straordinaria e bisognosa di molto ingegno dei destini. Leggi continuamente, quadam fatorum industria tam variis ingenio ec. perchè le dette parole non si possono riportare se non a queste che seguono; e queste dipendono intieramente da quelle. V. però le ultime edizioni di Floro. (11. Gen. 1821.)."
p489_1,Floro,PER,612,616,"[489,1] ﻿ 489 Floro I. 8. Haec est prima aetas populi Romani et quasi infantia, quam habuit sub regibus septem, quadam fatorum industria. Tam variis ingenio, ut Reipublicae ratio et utilitas postulabat. * Quel quadam fatorum industria a che ha relazione? All'avere avuto il popolo Romano una prima età ovvero un'infanzia? Cosa veramente straordinaria e bisognosa di molto ingegno dei destini. Leggi continuamente, quadam fatorum industria tam variis ingenio ec. perchè le dette parole non si possono riportare se non a queste che seguono; e queste dipendono intieramente da quelle. V. però le ultime edizioni di ",o. (11. Gen. 1821.).
p3198_1,Zopiro,PER,2807,2812,"[3198,1] 1. Notabili sono le differenze che passano tra l'esteriore figura e conformazione degli uomini, paragonando secolo a secolo; nazione selvaggia o corrotta o civile l'una coll'altra; nazioni civili tra loro; così nazioni selvaggie o barbarizzate; clima a clima; famiglia a famiglia; individuo a individuo. Differenze regolari o irregolari; ordinarie o straordinarie; naturali o accidentali, ma pur ﻿ 3199 sempre fisiche; mostruosità ec. La differenza delle lingue dimostra una vera differenza negli organi corporali della favella tra' vari popoli parlanti; differenza cagionata o dal clima o da qualsivoglia altra cagione naturale, indipendente però certo dall'assuefazione nell'essenziale e generale e costante che in essa differenza si trova. Negli altri vari organi esteriori dell'uomo si trovano eziandio molte notabili differenze naturali tra uomo e uomo, clima e clima, nazione e nazione, individuo e individuo; differenze di disposizione, cioè disposizione a maggiore o minor numero di abilità, a tali o tali abilità piuttosto che ad altre, e disposizione maggiore o minore; più o meno scioltezza e speditezza e sveltezza fisica, secondo le qualità naturali de' muscoli e de' nervi che a quel tale organo appartengono. Se l'esteriore adunque degli uomini differisce notabilmente per natura nell'uno uomo paragonato coll'altro, è ben ragionevole che si creda notabilmente differire anche la naturale conformazione dell'interiore ne' diversi uomini; quando non si può volgere in dubbio la manifesta analogia e perfetta corrispondenza ﻿ 3200 che passa tra l'esterno e l'interno dell'uomo sotto qualunque rispetto. E nel particolare dell'ingegno, la diversa conformazione {esteriore} del capo ne' diversi individui e nazioni, la quale è visibile e non si può negare, dimostra chiaramente una diversa conformazione di ciò che nel capo si contiene, nel che risiede l'ingegno; onde viene a esser provato che tra gli uomini v'ha differenza naturale d'ingegno. E infatti è quasi dimostrato che la fronte spaziosa significa grande e capace ingegno naturale, e per lo contrario la fronte angusta; e così le altre differenze esteriori del capo osservate dai craniologi: le osservazioni de' quali se non sono tutte vere, non lasciano di provare {generalmente} una differenza naturale di spirito e d'indole ne' diversi uomini; nel giudizio delle quali differenze se coloro spesse volte s'ingannano, ciò nasce perch'ei non guardano che il fisico; ma l'assuefazione e le circostanze talora accrescono, talora cancellano, talora volgono affatto in contrario le differenze delle disposizioni naturali; delle quali sole possono pronunziare i craniologi, non de' loro effetti, che da troppo altre cause ﻿ 3201 sono influiti, e spesso riescono contrarii ad esse disposizioni. E vedi a questo proposito il fatto di ","o e Socrate ap. Cic. Tusc. lib. 4. cap. 37. Qua pur si deve riferire la diversità delle fisonomie, {+degli occhi, che tanto esprimono e dimostrano dell'animo e dell'ingegno,} e l'arte de' fisionomi."
p3198_1,Socrate,PER,2816,2822,"[3198,1] 1. Notabili sono le differenze che passano tra l'esteriore figura e conformazione degli uomini, paragonando secolo a secolo; nazione selvaggia o corrotta o civile l'una coll'altra; nazioni civili tra loro; così nazioni selvaggie o barbarizzate; clima a clima; famiglia a famiglia; individuo a individuo. Differenze regolari o irregolari; ordinarie o straordinarie; naturali o accidentali, ma pur ﻿ 3199 sempre fisiche; mostruosità ec. La differenza delle lingue dimostra una vera differenza negli organi corporali della favella tra' vari popoli parlanti; differenza cagionata o dal clima o da qualsivoglia altra cagione naturale, indipendente però certo dall'assuefazione nell'essenziale e generale e costante che in essa differenza si trova. Negli altri vari organi esteriori dell'uomo si trovano eziandio molte notabili differenze naturali tra uomo e uomo, clima e clima, nazione e nazione, individuo e individuo; differenze di disposizione, cioè disposizione a maggiore o minor numero di abilità, a tali o tali abilità piuttosto che ad altre, e disposizione maggiore o minore; più o meno scioltezza e speditezza e sveltezza fisica, secondo le qualità naturali de' muscoli e de' nervi che a quel tale organo appartengono. Se l'esteriore adunque degli uomini differisce notabilmente per natura nell'uno uomo paragonato coll'altro, è ben ragionevole che si creda notabilmente differire anche la naturale conformazione dell'interiore ne' diversi uomini; quando non si può volgere in dubbio la manifesta analogia e perfetta corrispondenza ﻿ 3200 che passa tra l'esterno e l'interno dell'uomo sotto qualunque rispetto. E nel particolare dell'ingegno, la diversa conformazione {esteriore} del capo ne' diversi individui e nazioni, la quale è visibile e non si può negare, dimostra chiaramente una diversa conformazione di ciò che nel capo si contiene, nel che risiede l'ingegno; onde viene a esser provato che tra gli uomini v'ha differenza naturale d'ingegno. E infatti è quasi dimostrato che la fronte spaziosa significa grande e capace ingegno naturale, e per lo contrario la fronte angusta; e così le altre differenze esteriori del capo osservate dai craniologi: le osservazioni de' quali se non sono tutte vere, non lasciano di provare {generalmente} una differenza naturale di spirito e d'indole ne' diversi uomini; nel giudizio delle quali differenze se coloro spesse volte s'ingannano, ciò nasce perch'ei non guardano che il fisico; ma l'assuefazione e le circostanze talora accrescono, talora cancellano, talora volgono affatto in contrario le differenze delle disposizioni naturali; delle quali sole possono pronunziare i craniologi, non de' loro effetti, che da troppo altre cause ﻿ 3201 sono influiti, e spesso riescono contrarii ad esse disposizioni. E vedi a questo proposito il fatto di Zopiro e ","e ap. Cic. Tusc. lib. 4. cap. 37. Qua pur si deve riferire la diversità delle fisonomie, {+degli occhi, che tanto esprimono e dimostrano dell'animo e dell'ingegno,} e l'arte de' fisionomi."
p3198_1,Cic.,LOC,2828,2831,"[3198,1] 1. Notabili sono le differenze che passano tra l'esteriore figura e conformazione degli uomini, paragonando secolo a secolo; nazione selvaggia o corrotta o civile l'una coll'altra; nazioni civili tra loro; così nazioni selvaggie o barbarizzate; clima a clima; famiglia a famiglia; individuo a individuo. Differenze regolari o irregolari; ordinarie o straordinarie; naturali o accidentali, ma pur ﻿ 3199 sempre fisiche; mostruosità ec. La differenza delle lingue dimostra una vera differenza negli organi corporali della favella tra' vari popoli parlanti; differenza cagionata o dal clima o da qualsivoglia altra cagione naturale, indipendente però certo dall'assuefazione nell'essenziale e generale e costante che in essa differenza si trova. Negli altri vari organi esteriori dell'uomo si trovano eziandio molte notabili differenze naturali tra uomo e uomo, clima e clima, nazione e nazione, individuo e individuo; differenze di disposizione, cioè disposizione a maggiore o minor numero di abilità, a tali o tali abilità piuttosto che ad altre, e disposizione maggiore o minore; più o meno scioltezza e speditezza e sveltezza fisica, secondo le qualità naturali de' muscoli e de' nervi che a quel tale organo appartengono. Se l'esteriore adunque degli uomini differisce notabilmente per natura nell'uno uomo paragonato coll'altro, è ben ragionevole che si creda notabilmente differire anche la naturale conformazione dell'interiore ne' diversi uomini; quando non si può volgere in dubbio la manifesta analogia e perfetta corrispondenza ﻿ 3200 che passa tra l'esterno e l'interno dell'uomo sotto qualunque rispetto. E nel particolare dell'ingegno, la diversa conformazione {esteriore} del capo ne' diversi individui e nazioni, la quale è visibile e non si può negare, dimostra chiaramente una diversa conformazione di ciò che nel capo si contiene, nel che risiede l'ingegno; onde viene a esser provato che tra gli uomini v'ha differenza naturale d'ingegno. E infatti è quasi dimostrato che la fronte spaziosa significa grande e capace ingegno naturale, e per lo contrario la fronte angusta; e così le altre differenze esteriori del capo osservate dai craniologi: le osservazioni de' quali se non sono tutte vere, non lasciano di provare {generalmente} una differenza naturale di spirito e d'indole ne' diversi uomini; nel giudizio delle quali differenze se coloro spesse volte s'ingannano, ciò nasce perch'ei non guardano che il fisico; ma l'assuefazione e le circostanze talora accrescono, talora cancellano, talora volgono affatto in contrario le differenze delle disposizioni naturali; delle quali sole possono pronunziare i craniologi, non de' loro effetti, che da troppo altre cause ﻿ 3201 sono influiti, e spesso riescono contrarii ad esse disposizioni. E vedi a questo proposito il fatto di Zopiro e Socrate ap. ",". Tusc. lib. 4. cap. 37. Qua pur si deve riferire la diversità delle fisonomie, {+degli occhi, che tanto esprimono e dimostrano dell'animo e dell'ingegno,} e l'arte de' fisionomi."
p3198_1,Tusc.,LOC,2833,2837,"[3198,1] 1. Notabili sono le differenze che passano tra l'esteriore figura e conformazione degli uomini, paragonando secolo a secolo; nazione selvaggia o corrotta o civile l'una coll'altra; nazioni civili tra loro; così nazioni selvaggie o barbarizzate; clima a clima; famiglia a famiglia; individuo a individuo. Differenze regolari o irregolari; ordinarie o straordinarie; naturali o accidentali, ma pur ﻿ 3199 sempre fisiche; mostruosità ec. La differenza delle lingue dimostra una vera differenza negli organi corporali della favella tra' vari popoli parlanti; differenza cagionata o dal clima o da qualsivoglia altra cagione naturale, indipendente però certo dall'assuefazione nell'essenziale e generale e costante che in essa differenza si trova. Negli altri vari organi esteriori dell'uomo si trovano eziandio molte notabili differenze naturali tra uomo e uomo, clima e clima, nazione e nazione, individuo e individuo; differenze di disposizione, cioè disposizione a maggiore o minor numero di abilità, a tali o tali abilità piuttosto che ad altre, e disposizione maggiore o minore; più o meno scioltezza e speditezza e sveltezza fisica, secondo le qualità naturali de' muscoli e de' nervi che a quel tale organo appartengono. Se l'esteriore adunque degli uomini differisce notabilmente per natura nell'uno uomo paragonato coll'altro, è ben ragionevole che si creda notabilmente differire anche la naturale conformazione dell'interiore ne' diversi uomini; quando non si può volgere in dubbio la manifesta analogia e perfetta corrispondenza ﻿ 3200 che passa tra l'esterno e l'interno dell'uomo sotto qualunque rispetto. E nel particolare dell'ingegno, la diversa conformazione {esteriore} del capo ne' diversi individui e nazioni, la quale è visibile e non si può negare, dimostra chiaramente una diversa conformazione di ciò che nel capo si contiene, nel che risiede l'ingegno; onde viene a esser provato che tra gli uomini v'ha differenza naturale d'ingegno. E infatti è quasi dimostrato che la fronte spaziosa significa grande e capace ingegno naturale, e per lo contrario la fronte angusta; e così le altre differenze esteriori del capo osservate dai craniologi: le osservazioni de' quali se non sono tutte vere, non lasciano di provare {generalmente} una differenza naturale di spirito e d'indole ne' diversi uomini; nel giudizio delle quali differenze se coloro spesse volte s'ingannano, ciò nasce perch'ei non guardano che il fisico; ma l'assuefazione e le circostanze talora accrescono, talora cancellano, talora volgono affatto in contrario le differenze delle disposizioni naturali; delle quali sole possono pronunziare i craniologi, non de' loro effetti, che da troppo altre cause ﻿ 3201 sono influiti, e spesso riescono contrarii ad esse disposizioni. E vedi a questo proposito il fatto di Zopiro e Socrate ap. Cic. ",". lib. 4. cap. 37. Qua pur si deve riferire la diversità delle fisonomie, {+degli occhi, che tanto esprimono e dimostrano dell'animo e dell'ingegno,} e l'arte de' fisionomi."
p2605_1,Chimica,PER,49,55,"[2605,1] ﻿ 2605 Di più osservo che quantunque la ","a abbia fatto oggidì tanti progressi, e sia così dichiarata e distinta ne' suoi principii, in maniera da parere ch'ella potesse e dovesse far grandi scoperte, non più attribuibili al caso, ma solo al ragionamento; niuna mai ne ha fatta {che abbia di grandissima lunga} l'importanza e l'influenza di quelle che ci son venute dagli antichi, fatte in tempi d'ignoranza, e senza principii, o con pochissimi e indigesti e mal intesi principii delle analoghe scienze. (la scoperta della polvere, del vetro ec.) Tutto quel ch'ha fatto è stato di perfezionar le antiche, o di farne delle analoghe (come quella della polvere fulminante) che non si sarebbero fatte se le antiche non fossero state già conosciute. E quel che dico della Chimica dico delle altre scienze. Voglio inferire che quelle principali scoperte che o subito, o col perfezionamento, accrescimento, applicazione ch'hanno poi subíto, decisero e decidono, cagionarono e cagionano in gran parte i progressi dello spirito umano, originariamente non sono effetti della scienza ﻿ 2606 nè del discorso, ma del puro caso, essendo state fatte ne' tempi d'ignoranza, e non sapendosene far di gran lunga delle simili colla maggior possibile scienza. E che per tanto tutta quella parte del sapere e della civiltà, tutto quel preteso perfezionamento dell'uomo e della società che dipende in qualunque modo dalle predette scoperte (la qual parte è grandissima anzi massima), non è stato nè preordinato nè prevoluto dalla natura, perchè quegli che non ha preordinato nè prevoluto le cause {e le prime indispensabili origini} (le quali, come dico, sono state assolutamente accidentali), non può avere ordinato nè voluto gli effetti. (10. Agosto, dì di S. Lorenzo. 1822.)."
